5.051567730832511	3.980856639085588	4.848998892151162	5.170510224103874	5.1945984341790545	5.059528752478058	5.394462057601441	5.20435036641737	4.925862226097864	3.8938096031058778	4.12445108570424	3.9485172595930305	3.2727259890813465	4.61683134932341	4.538423081586024	5.480337362573305	5.442059159135919	5.5928505220539595	4.670795750902738	4.592962012030604	5.325943807750966	5.084628646894597	5.442835164004333	5.259645234057415	4.3859904931139555
5.09231273041591	4.106332591033589	5.09126532296412	5.0737250214156	5.506659315094298	5.1940448846966625	5.379662184647751	5.195724047312193	4.383469435330925	3.3644193625121783	3.645289198410243	3.4011531770574113	3.590295803692709	4.569540815110836	4.929973255152543	5.61204733349872	5.425863699985102	5.526734275983417	4.707381108867573	4.5395949830847195	5.441640142910667	5.079984366295689	5.377459058091319	5.13550135654937	4.473303444239319
4.781042171853616	4.231445015429459	5.049844075625409	4.873137845502209	5.544616951947655	4.805307955110784	5.416880450226809	5.2735443176720755	4.075777493799103	3.3537455288377216	3.9338095242977156	3.3332194193613804	4.482219257145988	4.735339872776332	5.18276418918826	5.40752742807019	5.47770438042716	5.552220463764076	3.809621734181112	4.736499252785754	5.521334533077613	5.245001735868327	5.331764671667615	5.237250602582754	4.121388209916833
4.95773008168022	4.6779399846875505	5.060391299244333	4.8141740295599185	5.451399996497556	5.093043982297868	5.415213672553619	5.086776627790394	4.02469613431886	3.489620194913204	3.7939585948423087	3.2925094634568297	4.531175968105573	5.002846969606417	5.202383389225189	5.427601630910713	5.3627738796442515	5.744423814852021	4.117803591697928	4.3774213266018505	5.431793536916273	5.048293447583784	5.48050760113777	5.328515706200911	3.57500900341053
5.4280187776938345	4.8070894806472335	4.976976081234483	4.875529717183539	5.357836095437302	5.230414460057106	5.521755622440732	4.583673266393524	3.9183064381976287	3.5187705333519643	3.898224488056904	3.5486922833123655	4.798324580327134	4.916278967330007	5.0263596935948005	5.676967147012555	5.144279748696845	5.683959055184953	4.216067993713175	4.413345555429937	5.389556129147713	4.99900465072722	5.527060030833837	5.516511403480791	3.254103638182166
5.48667658093246	4.662193570291753	5.107777244402824	4.845148200204551	5.53469690511628	5.327967469505125	5.5731249883272485	4.691850506514214	4.473010420037979	4.086586266550653	4.38230424836503	3.8704951782221064	4.504413358053795	4.577560508599541	4.409548592959381	5.513133448441487	5.122786580091403	5.701602525786312	4.251492136097955	4.35112140561214	5.34777579095776	4.846065488904355	5.335030190516222	5.446458378127583	3.166150409728748
5.5981840760623225	4.573752113821567	4.879002267878315	5.03958986883335	5.53185637707087	5.125104145956303	5.525432867494691	4.709446733977891	4.8603865231785575	4.731562142334326	4.199184853577143	4.209530611576104	4.65445486109	4.465461982037026	4.381258419212031	5.697179639066215	4.979149547082802	5.694727876532121	5.128371463824687	4.581935342467812	5.132414877856839	4.963194256981677	5.394927420200126	5.335439493528488	3.8303118678157904
5.661959769590332	4.486947064218973	4.671637105384661	5.142236407216771	5.525131006345496	4.840135706968506	5.44991550479513	4.72107084083866	4.610205291998028	4.249273391183655	4.477697864788202	3.9274969765061187	4.344048844882968	4.675039793888713	4.330592152775171	5.709030928673246	5.132142876368868	5.6831290608483	4.334321984713112	4.51385613474264	4.97771038420278	4.8902977950800395	5.358667238520862	5.311516195219895	3.8001533689171025
5.661512510803399	4.776146257795649	4.700463470383755	5.0694581135718675	5.525126431386387	4.418003660234177	5.408695210997733	5.229839171039268	4.557476789135683	4.174930828926018	4.559926468554744	3.7056700326420176	4.1504275470890635	4.747985890497314	4.467582672540004	5.691675422959433	5.111522091866662	5.468484482141467	4.225678478653047	4.608015955185399	5.000260807592025	5.035534457398872	5.224991508685294	5.470985590409859	3.546298956151715
5.171428185343853	4.886730678674274	4.649789259907279	4.939353161258416	5.572456759084625	4.577576245022893	5.468580458309762	5.1139296782760475	3.951006156185165	4.134898667341097	4.617933945150312	4.251877306952434	3.896166046231369	4.829137367972895	5.082126537388572	5.707733167541795	4.754104521046036	5.400302032996173	4.054223303656547	4.479238404641925	4.544128681135176	4.989012045185014	5.223476859538663	5.3690614635935985	2.8744043149834493
